Age,Weight,Sleep_Hours,Sleep_Timing,Working_Hours,Study_Hours,Exercise_Hours,Water_Intake,Healthy_Diet,Fast_Food_Weekly,Health_Issues,Exam_Preparation,Family_Issues,Location_Type,Social_Media_Usage,Instagram_Hours,Facebook_Hours,Stress_Level
57,43.5,7.3,Late,8.6,1.4,2.0,6.5,5,0,0,1,0,Urban,1,3.1,0.2,Mild
46,49.0,8.9,Normal,3.0,1.7,3.0,11.2,5,2,1,0,0,Rural,1,2.7,0.0,Minimal
41,80.7,6.9,Normal,9.9,3.9,1.6,5.6,5,5,0,1,0,Urban,1,1.3,1.8,Moderate
44,47.7,8.3,Normal,9.2,0.0,1.4,5.6,3,3,0,0,0,Urban,1,0.0,2.0,Minimal
57,77.1,5.5,Normal,4.5,6.4,0.8,8.5,8,4,0,0,0,Rural,1,1.5,1.3,Minimal
16,54.5,6.0,Normal,7.4,4.3,1.3,4.3,4,1,0,1,0,Urban,1,1.0,0.9,Mild
23,67.8,6.8,Normal,5.3,2.7,0.8,3.8,5,1,0,0,0,Rural,1,0.6,2.0,Minimal
42,69.1,5.4,Early,10.2,0.8,2.8,7.0,4,1,0,1,0,Urban,0,0.0,0.0,Minimal
45,67.6,5.3,Normal,10.6,0.0,0.8,4.6,6,0,0,0,0,Urban,1,0.0,0.7,Minimal
48,60.3,6.5,Normal,9.4,2.7,2.0,4.4,1,0,0,0,0,Urban,1,0.6,1.4,Minimal
29,46.5,4.9,Early,11.3,1.9,0.0,9.3,2,2,0,1,1,Urban,0,0.0,0.0,Critical
39,70.4,6.9,Normal,8.9,2.5,1.2,7.9,5,1,0,0,0,Rural,1,1.5,1.6,Minimal
50,78.4,7.5,Early,8.2,3.0,2.0,2.1,5,4,0,0,0,Urban,1,3.1,0.0,Minimal
22,80.2,5.8,Early,9.2,4.6,0.8,5.5,3,1,0,0,0,Urban,1,1.1,1.3,Mild
23,71.2,6.5,Early,6.3,4.4,1.8,9.2,3,0,0,0,0,Rural,1,4.1,0.1,Minimal
51,73.9,6.5,Normal,5.8,3.7,0.0,4.1,6,7,0,0,0,Rural,1,1.2,1.1,Mild
59,58.4,9.4,Normal,7.6,5.7,1.8,6.3,7,0,0,1,0,Urban,1,0.0,0.7,Minimal
53,76.7,7.2,Late,7.1,2.7,0.8,7.8,4,2,0,0,0,Urban,1,2.4,0.0,Mild
46,76.2,10.4,Normal,6.4,3.3,0.8,9.2,5,3,1,0,0,Urban,0,0.0,0.0,Minimal
31,65.5,6.4,Normal,11.2,5.9,1.7,6.2,1,3,0,0,0,Rural,1,4.5,2.2,Moderate
49,70.7,6.4,Late,6.5,6.6,0.9,7.2,5,0,0,0,0,Rural,1,2.3,2.1,Mild
51,69.6,8.7,Normal,5.0,3.3,0.4,6.7,3,0,1,0,0,Rural,1,2.7,2.0,Mild
33,76.8,3.2,Normal,5.0,2.6,0.7,3.6,5,4,0,0,0,Urban,1,1.8,0.0,Mild
58,46.8,8.2,Normal,8.3,5.7,0.0,7.5,4,2,0,0,1,Rural,1,1.0,0.7,Moderate
43,46.5,6.9,Normal,11.3,3.0,0.8,6.4,8,3,0,1,1,Urban,1,0.7,0.6,High
21,47.3,7.2,Normal,3.9,2.4,1.3,9.3,5,3,0,0,0,Urban,1,0.9,0.5,Minimal
42,63.3,6.5,Early,9.1,2.7,3.2,6.1,9,3,0,1,1,Rural,1,1.9,0.7,Minimal
23,76.8,7.9,Normal,10.5,5.1,0.8,8.1,5,0,0,1,0,Urban,1,3.0,1.2,Moderate
42,40.0,4.2,Normal,6.2,3.0,0.8,5.5,2,2,0,1,0,Urban,1,1.1,3.0,Moderate
20,71.4,5.9,Normal,6.1,2.7,1.1,4.5,6,5,0,1,0,Urban,1,0.0,1.0,Mild
43,87.9,9.9,Early,11.9,1.4,1.7,7.7,5,2,0,1,0,Urban,1,1.9,1.7,Minimal
31,74.1,7.1,Early,10.6,2.0,0.9,5.0,2,1,0,1,0,Rural,0,0.0,0.0,Mild
30,40.0,5.2,Late,7.0,4.2,0.0,7.5,3,0,0,0,0,Urban,1,1.6,1.2,Moderate
37,77.8,7.1,Late,8.8,4.4,2.5,3.4,1,6,0,0,0,Rural,1,1.8,2.0,Mild
45,73.6,8.1,Early,8.0,0.2,1.9,8.9,5,0,0,1,0,Rural,1,1.0,0.2,Minimal
17,64.9,7.1,Late,9.9,3.4,1.3,0.5,2,3,0,0,0,Rural,1,0.6,1.0,Moderate
35,72.7,6.8,Normal,7.9,5.1,0.5,5.2,3,0,0,0,0,Rural,1,0.3,0.5,Minimal
40,49.1,6.1,Normal,6.6,0.0,0.4,6.1,6,4,0,0,1,Urban,1,0.1,1.1,Mild
50,70.8,5.1,Normal,6.7,3.9,2.3,3.7,5,5,0,1,0,Rural,1,1.6,0.8,Mild
56,77.2,4.2,Normal,10.6,4.6,0.3,7.3,8,1,0,0,0,Rural,1,4.6,0.0,Mild
51,59.6,5.8,Normal,8.5,5.2,1.3,7.7,5,4,0,1,0,Urban,1,1.2,1.6,Moderate
36,62.9,9.0,Normal,8.1,4.6,1.6,1.3,6,0,0,0,0,Urban,1,2.1,2.3,Minimal
56,61.5,6.4,Late,9.3,2.1,0.3,6.6,6,0,0,1,1,Urban,1,3.4,0.0,High
26,62.9,6.8,Normal,9.1,0.6,1.1,2.2,6,0,0,0,0,Rural,0,0.0,0.0,Minimal
56,57.5,4.7,Normal,5.5,3.5,3.0,8.5,5,0,0,1,0,Urban,1,4.4,1.9,Minimal
27,58.4,7.0,Early,7.1,4.0,3.4,7.9,5,2,0,0,0,Urban,1,2.0,0.7,Minimal
25,77.7,6.4,Early,5.5,1.7,1.0,6.9,6,7,0,0,0,Urban,1,2.7,2.4,Minimal
30,43.9,6.5,Normal,6.2,3.4,1.2,4.2,8,1,0,1,0,Rural,1,3.7,3.5,Minimal
22,72.7,6.1,Normal,11.0,2.1,2.1,6.6,3,0,0,1,0,Rural,1,0.3,0.0,Minimal
54,77.7,6.1,Late,13.8,3.8,1.5,3.7,3,2,0,0,0,Urban,1,0.6,1.2,Moderate
54,49.7,6.6,Early,6.0,2.6,1.1,10.7,7,0,0,0,0,Rural,1,0.9,1.4,Minimal
59,68.9,7.0,Early,6.8,0.0,0.0,6.3,6,6,0,1,0,Rural,0,0.0,0.0,Mild
16,56.3,3.6,Early,7.6,3.6,1.2,7.4,6,4,0,0,0,Urban,1,2.1,1.1,Mild
44,87.0,4.5,Normal,2.5,4.7,2.2,7.4,5,1,0,1,0,Rural,1,0.5,1.6,Minimal
44,66.9,6.2,Early,12.9,5.1,0.6,8.8,4,1,0,0,0,Urban,1,1.3,1.0,Moderate
26,92.1,8.4,Normal,5.4,2.4,0.4,5.7,5,0,0,0,1,Rural,1,1.1,0.0,Minimal
24,89.8,4.9,Normal,7.4,3.9,1.9,8.9,2,0,0,1,0,Rural,1,2.9,0.1,Mild
58,74.6,7.9,Late,8.8,0.5,0.2,6.4,5,1,0,0,0,Urban,1,0.8,0.3,Minimal
25,102.1,9.5,Late,8.1,7.3,2.7,7.7,4,5,0,0,1,Rural,1,3.1,0.2,Moderate
29,46.4,6.6,Normal,8.1,0.0,1.2,10.7,5,3,0,1,1,Urban,1,2.5,1.4,Moderate
30,91.7,6.3,Late,8.7,0.0,0.0,7.9,2,0,0,0,0,Rural,1,0.8,0.0,Mild
31,66.0,7.8,Normal,5.3,5.3,2.3,8.2,5,3,0,1,0,Urban,1,3.2,1.3,Minimal
40,68.1,7.2,Early,7.9,5.4,1.0,6.5,1,1,0,0,0,Rural,1,3.3,2.2,Mild
16,63.1,6.1,Early,10.5,3.2,0.0,3.6,1,1,0,1,0,Urban,1,2.6,0.7,High
26,48.2,7.4,Early,6.9,6.9,2.1,5.0,5,0,0,0,1,Rural,1,1.3,1.5,Minimal
40,78.5,6.0,Late,8.2,4.6,1.4,6.4,5,0,0,1,0,Rural,1,0.2,3.1,Mild
37,51.4,9.1,Normal,8.9,1.8,2.3,4.0,2,1,0,1,1,Rural,1,0.7,0.8,Mild
32,61.1,6.7,Late,9.2,4.4,2.1,8.6,3,2,1,1,0,Rural,1,2.9,0.1,High
46,61.8,7.6,Late,8.3,0.8,0.5,4.6,6,4,0,0,0,Urban,1,4.3,2.2,Mild
52,84.9,9.5,Normal,8.6,1.7,0.5,3.0,4,4,0,0,0,Rural,1,0.6,0.6,Minimal
17,68.9,6.7,Normal,6.1,6.0,0.9,8.1,5,0,0,0,0,Urban,1,2.5,2.0,Minimal
52,40.0,5.9,Normal,5.3,2.9,0.9,7.4,5,1,0,0,0,Urban,1,3.1,0.0,Minimal
17,56.5,6.1,Normal,8.8,2.7,2.0,2.2,5,1,0,0,0,Urban,1,0.1,0.3,Minimal
44,46.6,7.0,Early,7.2,4.1,1.6,6.6,6,0,0,1,1,Urban,1,1.6,1.6,Mild
15,77.5,6.8,Early,8.6,5.0,0.7,7.5,8,0,0,0,1,Rural,1,1.1,1.3,Minimal
44,52.3,6.7,Late,8.0,6.7,1.5,6.6,1,0,0,0,0,Urban,1,3.0,1.7,Moderate
59,60.9,7.5,Late,6.5,2.7,1.9,5.4,5,2,0,0,1,Rural,1,4.6,2.9,Mild
46,96.3,7.2,Normal,6.9,0.6,3.0,5.5,5,3,0,0,1,Rural,1,2.1,3.2,Minimal
42,79.6,6.3,Normal,4.5,4.8,0.6,6.2,5,1,0,1,0,Urban,1,3.1,2.0,Mild
35,52.5,7.0,Normal,7.8,0.2,2.1,6.0,1,0,0,0,1,Rural,1,0.3,2.2,Minimal
27,82.4,6.0,Late,6.0,3.0,1.2,7.6,10,2,0,0,0,Urban,1,0.9,0.3,Minimal
41,59.2,6.3,Normal,9.0,1.1,1.8,7.1,6,4,0,1,0,Urban,1,5.3,2.4,Mild
50,82.3,3.5,Late,7.9,3.3,2.1,2.5,1,2,0,0,0,Rural,1,4.0,1.1,Moderate
21,63.8,5.8,Late,8.8,1.1,1.6,3.8,5,7,1,1,0,Urban,1,0.0,0.9,Critical
36,55.6,8.2,Normal,8.4,1.8,0.0,7.7,2,6,0,1,0,Rural,1,3.5,0.7,Moderate
24,54.2,7.9,Late,9.3,1.5,2.5,7.9,5,0,0,0,1,Urban,1,2.3,0.0,Minimal
53,74.3,8.1,Early,9.3,0.0,0.9,4.5,4,3,0,0,0,Rural,1,0.4,2.6,Minimal
29,83.7,7.6,Normal,7.2,1.7,0.9,3.7,4,0,0,0,0,Urban,1,4.3,1.7,Minimal
29,75.6,6.3,Normal,9.2,7.0,0.0,8.7,2,3,0,1,0,Urban,1,0.0,1.3,High
18,63.5,5.1,Normal,10.0,4.7,1.3,8.8,4,3,0,1,0,Urban,0,0.0,0.0,Moderate
46,43.0,6.5,Normal,7.6,4.2,1.0,4.5,5,3,0,1,0,Rural,0,0.0,0.0,Mild
37,60.4,3.0,Late,9.4,0.0,1.8,3.4,6,1,0,1,0,Urban,1,0.8,0.5,Moderate
20,51.2,8.7,Normal,8.5,1.9,1.2,3.9,5,0,1,0,0,Rural,1,2.4,0.0,Minimal
38,90.5,7.3,Early,9.2,3.2,1.4,5.1,7,2,1,0,0,Urban,0,0.0,0.0,Mild
34,64.0,8.3,Late,9.2,6.6,1.5,8.9,4,3,0,0,0,Urban,1,1.8,2.2,Mild
51,74.5,6.2,Late,10.3,0.0,4.0,7.2,4,0,0,0,0,Rural,1,0.0,0.7,Minimal
34,64.8,4.6,Normal,4.5,3.0,1.4,7.2,3,2,0,0,1,Urban,1,3.5,1.4,Moderate
26,76.4,7.3,Normal,9.4,0.0,0.3,6.3,4,1,0,1,0,Urban,1,1.9,1.0,Mild
47,80.8,7.3,Normal,9.3,3.4,2.0,6.9,9,1,0,0,1,Rural,1,1.0,1.9,Minimal
42,104.9,6.8,Early,10.7,3.6,0.9,4.8,4,0,0,0,0,Urban,1,3.1,0.4,Mild
22,63.2,7.4,Normal,8.7,2.9,0.4,9.4,3,4,0,0,0,Rural,1,1.0,1.7,Mild
15,85.6,6.3,Normal,9.6,6.4,0.0,3.4,6,0,0,0,0,Urban,1,2.3,2.7,Moderate
51,74.2,7.3,Normal,7.7,0.0,1.1,7.0,3,0,0,0,0,Rural,1,2.9,0.7,Minimal
36,61.3,7.7,Late,6.2,1.2,1.8,7.3,8,3,0,0,0,Rural,1,3.0,0.4,Minimal
20,62.4,9.5,Late,8.1,2.2,1.9,6.5,8,1,0,0,0,Rural,1,1.4,0.7,Minimal
35,77.1,8.1,Late,7.8,1.4,0.1,6.2,3,3,1,0,0,Rural,1,1.9,1.8,Moderate
46,65.6,5.1,Late,8.6,0.3,2.2,3.3,2,5,0,0,0,Urban,1,3.8,2.6,Moderate
49,71.6,6.4,Early,12.6,0.0,0.0,5.8,2,4,0,1,1,Rural,0,0.0,0.0,High
29,80.0,5.7,Normal,8.6,3.9,1.0,5.9,6,2,0,1,0,Urban,1,1.2,0.8,Moderate
19,107.4,9.1,Normal,8.1,4.1,1.6,3.7,5,2,0,1,0,Urban,1,1.7,0.0,Mild
20,70.5,6.3,Early,8.1,0.0,0.9,4.7,5,4,0,0,0,Urban,1,1.1,0.0,Minimal
39,53.1,6.6,Normal,8.9,5.7,0.8,7.4,3,0,0,0,0,Rural,1,0.6,1.0,Minimal
54,76.0,6.8,Normal,8.3,2.5,0.9,3.7,8,0,0,0,0,Rural,1,2.3,1.1,Minimal
43,62.7,7.6,Normal,8.4,1.4,1.9,4.9,1,0,0,0,1,Urban,1,0.9,1.4,Mild
21,98.4,5.2,Late,7.7,3.8,0.5,5.4,7,1,0,0,0,Urban,1,2.2,0.0,Mild
54,62.5,7.0,Normal,9.4,1.6,1.7,5.8,1,1,1,0,1,Urban,1,3.0,0.5,High
27,70.3,8.4,Normal,6.2,4.6,1.0,4.3,3,3,0,1,0,Urban,1,4.0,2.0,Moderate
52,79.3,6.5,Late,7.2,3.6,1.7,8.5,3,1,0,0,1,Rural,1,3.5,1.3,Mild
32,77.4,9.7,Normal,10.4,4.1,2.3,7.1,9,5,1,0,0,Rural,1,5.7,0.0,Mild
16,90.9,5.7,Late,7.4,1.0,0.0,5.0,2,2,0,1,0,Rural,1,4.1,0.4,High
22,80.0,6.2,Late,6.3,5.2,1.9,6.1,5,0,0,0,0,Urban,1,3.2,2.2,Minimal
25,105.1,8.2,Normal,8.4,6.0,2.4,6.7,5,3,0,0,0,Rural,1,0.9,2.5,Minimal
47,76.7,7.0,Normal,7.0,1.6,0.0,5.4,4,0,0,1,0,Urban,1,2.5,0.0,Mild
52,89.5,6.7,Late,5.9,1.5,0.2,4.3,4,2,1,1,1,Urban,0,0.0,0.0,Critical
41,63.0,5.3,Late,9.8,0.0,2.1,5.5,4,0,0,0,1,Urban,1,2.3,0.7,Moderate
34,99.6,6.1,Late,7.0,0.0,1.9,5.4,6,0,1,1,0,Urban,1,0.0,0.0,Mild
26,64.8,9.7,Normal,8.3,4.0,0.0,6.5,5,0,0,0,0,Urban,1,0.2,0.6,Minimal
57,92.3,7.5,Late,7.8,1.4,0.3,7.8,2,4,0,0,0,Urban,1,0.0,0.0,Mild
45,83.4,7.9,Early,7.2,4.8,1.2,4.9,6,0,0,0,0,Urban,1,3.2,1.9,Minimal
41,71.0,6.1,Late,7.2,5.1,0.0,3.2,6,1,0,0,0,Urban,1,3.7,0.1,Moderate
46,92.4,7.3,Normal,8.0,2.2,0.5,5.5,3,3,0,0,1,Urban,1,1.7,1.7,Moderate
24,69.8,6.6,Late,10.4,5.2,0.9,5.7,1,3,0,0,1,Urban,1,1.6,1.3,Critical
17,90.5,5.1,Early,8.6,3.8,0.9,6.0,4,2,0,1,0,Urban,1,1.2,1.5,Moderate
59,75.7,5.9,Early,11.0,5.1,0.7,4.1,5,3,0,0,0,Rural,1,0.7,0.3,Mild
41,64.3,6.2,Early,6.9,0.0,1.4,4.9,5,1,0,0,0,Urban,1,1.1,1.1,Minimal
49,74.8,10.1,Normal,8.2,2.7,2.0,2.9,4,4,0,0,1,Urban,1,1.3,3.2,Mild
45,70.5,9.8,Early,5.6,5.1,1.5,8.7,2,3,0,0,0,Urban,1,2.9,0.4,Minimal
29,63.4,4.5,Normal,9.3,0.2,0.8,4.2,2,3,0,0,1,Rural,1,2.5,1.6,Moderate
30,73.5,5.8,Normal,10.1,4.7,2.7,8.5,5,3,0,0,0,Rural,1,1.2,1.2,Minimal
27,76.1,6.7,Normal,9.4,3.6,0.7,9.2,3,4,0,0,0,Rural,1,2.1,1.4,Mild
49,40.0,7.0,Early,9.8,5.2,1.5,7.8,8,1,0,0,1,Urban,1,0.0,2.8,Mild
25,77.5,6.8,Late,8.0,2.6,0.0,6.8,4,3,0,0,0,Rural,1,2.3,0.9,Mild
35,81.1,9.8,Normal,8.9,3.7,0.0,6.4,4,5,0,0,0,Urban,1,0.0,1.0,Mild
25,91.8,6.3,Normal,9.8,0.0,0.0,4.4,2,4,1,0,0,Urban,1,0.2,0.0,High
44,51.5,9.7,Normal,10.3,4.6,0.0,4.6,5,0,0,1,0,Rural,1,6.2,1.0,Moderate
49,54.7,8.4,Late,8.0,3.6,0.6,5.6,3,0,0,0,0,Rural,1,1.7,2.4,Minimal
36,73.1,6.9,Normal,6.8,1.2,2.7,10.4,6,0,0,0,0,Urban,1,4.0,0.5,Minimal
52,59.3,6.0,Normal,10.8,1.3,3.2,7.6,5,0,0,0,1,Urban,1,1.9,1.8,Minimal
45,52.2,6.0,Late,8.2,0.0,0.9,8.9,2,1,0,0,0,Urban,1,1.9,1.9,Mild
28,63.8,9.9,Early,7.9,2.5,2.4,6.6,4,1,0,0,0,Urban,1,2.0,0.6,Minimal
38,64.6,8.1,Normal,6.6,4.3,1.4,9.7,5,3,0,1,0,Urban,1,1.4,1.5,Mild
46,54.8,7.4,Normal,7.8,2.0,1.6,6.3,6,2,1,0,0,Urban,1,4.2,1.0,Mild
50,54.7,3.7,Late,7.3,4.2,0.0,6.7,5,0,0,0,0,Rural,1,2.1,1.9,Moderate
46,68.2,6.3,Normal,6.2,0.6,2.0,7.3,6,1,0,0,0,Urban,1,3.3,0.0,Minimal
29,48.3,6.4,Normal,6.4,3.1,0.5,6.7,3,1,0,0,0,Urban,1,0.0,0.0,Minimal
57,48.0,7.3,Late,9.2,3.0,0.3,3.3,4,0,0,0,0,Rural,1,2.5,3.8,Mild
49,71.1,6.8,Normal,7.5,4.2,0.9,7.1,5,0,0,1,0,Rural,1,1.1,0.2,Minimal
17,92.6,6.4,Late,8.3,5.6,3.4,9.3,3,1,0,0,1,Rural,0,0.0,0.0,Minimal
30,81.0,7.5,Late,7.5,2.8,1.6,4.9,3,2,0,0,0,Urban,1,2.6,0.0,Mild
19,88.3,8.3,Early,6.2,2.2,0.5,5.9,5,0,0,0,0,Rural,1,0.0,0.8,Minimal
35,42.9,6.1,Early,10.4,1.8,0.8,7.6,5,2,0,0,0,Rural,1,1.8,0.1,Minimal
24,48.9,5.5,Normal,8.5,4.4,1.3,4.6,7,1,0,0,0,Urban,1,3.7,0.3,Mild
33,70.2,6.2,Early,9.4,5.9,2.6,3.9,4,3,0,0,1,Urban,0,0.0,0.0,Mild
39,82.5,5.6,Normal,8.8,2.1,0.4,9.2,5,2,0,0,0,Rural,1,0.8,2.2,Minimal
18,79.6,6.6,Late,7.8,2.0,0.5,5.0,5,0,0,0,0,Urban,0,0.0,0.0,Mild
43,49.8,10.0,Normal,7.0,3.1,0.0,7.4,5,2,0,0,0,Urban,1,1.2,0.0,Minimal
33,87.0,6.5,Normal,4.8,3.1,1.5,3.3,4,1,0,1,1,Urban,1,0.0,0.0,Moderate
57,68.8,5.3,Late,4.0,1.2,0.0,5.8,4,1,0,0,1,Rural,1,0.0,2.5,Mild
16,81.7,6.3,Early,9.7,8.0,2.3,7.5,4,2,0,1,0,Urban,0,0.0,0.0,Mild
24,60.9,9.3,Normal,10.0,0.4,0.3,4.8,4,2,0,0,0,Urban,1,3.5,1.0,Mild
57,46.8,6.6,Early,10.5,0.0,1.0,7.7,5,2,0,1,0,Rural,1,0.0,2.5,Mild
39,82.7,5.8,Normal,7.8,0.0,0.7,10.8,8,2,0,0,0,Rural,1,1.3,1.5,Minimal
34,77.0,4.4,Late,6.7,2.9,1.0,9.3,4,2,1,0,0,Rural,1,0.0,2.7,Moderate
33,51.3,6.5,Normal,9.2,3.4,0.0,6.8,5,3,0,0,0,Rural,1,4.8,0.6,Mild
37,60.0,4.8,Late,10.4,0.9,0.0,3.0,5,2,0,1,1,Urban,1,4.1,1.3,Critical
38,80.3,7.3,Normal,11.4,6.9,1.8,9.5,2,1,0,1,0,Urban,1,3.7,1.5,Moderate
25,73.1,6.4,Late,7.4,2.0,1.8,9.4,6,1,0,0,0,Rural,1,0.9,1.7,Minimal
48,77.5,3.9,Normal,9.9,0.0,1.4,9.4,4,0,0,1,0,Rural,1,0.5,1.7,Mild
42,62.1,9.5,Normal,9.0,2.7,0.9,3.5,5,0,0,0,1,Rural,1,0.5,1.4,Minimal
19,91.3,10.2,Normal,8.1,4.8,0.3,3.8,7,0,0,0,1,Urban,1,4.7,0.5,Mild
19,68.3,7.4,Normal,6.7,0.0,0.5,2.8,5,1,0,0,0,Urban,1,1.0,2.1,Minimal
35,40.0,9.3,Late,10.5,4.7,1.0,8.0,5,2,0,0,0,Urban,1,3.3,0.4,Mild
26,71.6,7.3,Late,10.3,1.8,2.4,7.8,7,2,0,0,0,Rural,0,0.0,0.0,Minimal
18,79.1,4.1,Late,7.7,4.1,0.4,7.4,7,3,0,0,0,Urban,1,4.9,0.0,Moderate
56,74.5,6.6,Early,9.5,5.3,0.0,7.8,3,0,1,0,1,Urban,1,2.5,0.0,Critical
34,63.6,6.1,Late,9.2,5.9,1.3,5.6,1,1,0,1,1,Rural,1,0.3,0.1,High
52,40.7,4.8,Late,9.3,0.0,0.4,4.2,2,3,0,1,0,Urban,0,0.0,0.0,High
39,60.3,7.0,Late,6.2,6.0,3.9,5.2,1,0,0,0,0,Rural,1,0.2,0.1,Minimal
28,61.7,5.9,Normal,6.2,5.1,0.9,7.5,7,1,0,0,0,Urban,1,2.8,0.7,Minimal
25,60.1,7.3,Late,7.7,0.5,1.2,4.3,5,3,0,0,0,Urban,1,1.0,0.6,Minimal
46,79.2,8.1,Normal,8.8,0.0,0.5,7.8,7,2,0,0,0,Urban,1,1.4,0.9,Minimal
25,65.0,9.5,Late,11.5,1.5,0.2,8.0,4,0,0,1,0,Urban,1,2.9,0.0,Moderate
32,90.7,7.0,Late,5.1,7.4,0.5,5.8,1,0,0,1,0,Urban,1,1.6,1.2,High
41,66.6,5.3,Late,10.2,3.6,2.1,4.0,7,0,0,0,0,Rural,1,1.7,0.1,Minimal
32,88.2,6.2,Late,5.5,1.3,0.8,6.6,6,3,0,1,0,Urban,1,4.4,1.9,Moderate
37,73.2,6.4,Early,8.5,3.3,0.2,6.4,2,4,0,0,0,Urban,1,1.4,0.8,Moderate
25,74.0,10.4,Late,4.3,6.1,0.7,10.3,2,3,0,0,0,Urban,1,4.9,3.0,Mild
35,59.8,6.8,Normal,10.7,3.0,1.2,5.5,4,4,0,0,0,Urban,1,1.1,0.4,Mild
58,49.7,7.8,Normal,8.5,1.7,1.5,7.8,5,0,0,0,0,Rural,1,2.9,1.0,Minimal
19,68.9,8.6,Normal,8.8,2.6,1.7,6.6,6,1,0,0,0,Urban,1,2.3,2.1,Minimal
37,95.3,9.1,Late,9.7,0.7,0.0,7.0,5,0,0,0,0,Rural,1,3.0,0.5,Minimal
55,63.1,7.3,Late,7.5,1.6,1.1,5.1,2,2,0,0,0,Urban,1,0.4,0.0,Mild
39,60.7,6.5,Late,4.5,2.2,0.1,3.1,6,5,1,1,0,Urban,1,3.0,1.0,Critical
55,67.4,6.3,Early,4.5,3.2,0.7,6.9,6,2,0,0,0,Rural,1,3.0,0.3,Minimal
24,96.5,5.1,Normal,9.1,1.9,1.3,7.5,2,5,0,0,0,Urban,1,3.6,0.3,Moderate
36,81.8,8.3,Normal,7.5,0.6,1.2,1.4,7,0,0,1,1,Urban,1,2.6,3.1,Moderate
33,88.2,11.1,Normal,10.4,3.5,2.2,4.7,3,0,1,0,0,Rural,1,5.1,3.2,Mild
15,40.3,9.0,Normal,8.1,3.1,0.4,3.1,3,0,0,0,1,Urban,1,1.4,0.0,Mild
21,57.6,7.0,Late,9.3,0.0,0.4,7.9,6,1,0,0,0,Rural,1,0.4,0.0,Minimal
18,58.2,5.1,Late,9.9,0.3,0.9,8.1,7,0,0,1,0,Urban,1,0.0,1.0,Mild
15,87.0,6.2,Normal,9.8,3.1,2.0,5.6,6,0,0,0,0,Urban,1,3.0,3.5,Minimal
29,79.9,7.6,Late,7.5,6.3,0.0,4.8,5,3,0,0,0,Rural,1,1.0,0.0,Mild
54,85.8,6.5,Normal,8.2,0.5,0.1,5.8,6,0,0,0,1,Urban,1,4.0,1.8,Moderate
26,41.9,6.8,Normal,9.7,0.0,2.4,6.2,2,0,0,0,0,Urban,1,2.3,1.0,Minimal
36,86.7,7.6,Early,8.5,3.0,0.5,5.6,1,2,0,0,1,Rural,1,5.8,0.0,Moderate
36,79.9,7.3,Late,4.5,7.0,1.9,8.6,4,2,0,0,0,Urban,1,1.9,0.0,Minimal
31,56.1,10.5,Early,3.7,1.3,0.9,5.4,6,4,0,0,0,Urban,1,0.0,0.0,Minimal
43,67.0,10.4,Normal,6.8,2.6,1.3,4.0,3,0,0,1,0,Urban,1,1.1,1.6,Minimal
28,56.6,6.5,Late,9.9,5.4,1.4,4.4,4,1,0,0,0,Rural,1,0.0,0.6,Mild
34,68.6,8.5,Normal,8.1,7.3,0.0,6.1,3,3,0,0,1,Urban,1,2.2,0.6,High
47,76.7,4.9,Late,11.2,0.0,0.6,5.1,7,2,0,1,0,Urban,1,2.7,0.0,High
57,91.1,8.4,Late,9.6,3.0,1.2,7.1,1,0,0,0,1,Urban,1,0.0,0.2,Moderate
29,55.9,7.7,Normal,5.4,3.9,0.9,3.1,4,1,0,0,1,Urban,0,0.0,0.0,Mild
26,63.0,5.6,Normal,10.0,0.6,2.1,8.4,5,1,0,0,1,Rural,1,0.4,0.0,Minimal
54,53.5,8.7,Early,5.6,4.4,0.0,4.2,4,1,1,0,0,Urban,1,2.9,0.0,Moderate
34,81.5,5.5,Late,11.3,7.2,1.5,7.0,8,3,0,0,0,Urban,1,1.9,2.7,Moderate
44,46.4,6.8,Normal,9.0,3.6,2.9,6.3,8,2,1,0,0,Rural,1,4.1,0.4,Minimal
52,72.7,7.2,Normal,10.9,3.2,1.7,2.6,4,4,0,0,0,Rural,1,2.3,0.2,Mild
17,51.6,4.5,Late,9.1,0.0,1.8,5.7,3,4,0,0,0,Rural,1,1.1,1.5,Mild
42,70.7,7.2,Early,8.0,0.5,0.7,7.2,2,3,0,1,1,Rural,1,0.4,0.5,Moderate
40,87.3,5.6,Normal,8.3,4.8,1.7,5.8,5,1,0,0,0,Urban,1,0.0,0.0,Minimal
44,62.3,6.4,Early,6.3,5.7,2.4,9.3,2,1,0,0,0,Rural,0,0.0,0.0,Minimal
27,73.3,6.9,Normal,8.4,2.7,1.4,8.8,5,3,0,1,1,Urban,1,0.4,1.1,Moderate
27,56.6,4.5,Normal,8.2,0.0,1.5,6.1,1,0,0,1,0,Rural,1,4.4,1.6,Mild
16,68.3,6.2,Late,9.1,3.4,0.9,7.4,5,2,0,0,0,Rural,1,2.9,0.0,Mild
51,46.6,6.7,Late,7.6,4.4,1.1,4.3,3,3,0,0,0,Urban,1,1.3,0.0,Moderate
52,80.6,6.5,Normal,6.3,1.1,2.2,8.8,1,1,1,0,0,Urban,1,4.5,2.9,Mild
16,63.8,5.6,Normal,8.0,0.0,1.0,4.4,3,0,1,0,0,Rural,1,1.9,2.6,Mild
50,66.9,5.0,Late,6.3,3.5,0.0,6.9,7,2,0,0,0,Urban,1,0.0,1.4,Mild
